age,gender,department,education,tenure_years,previous_rating,kpi_met,trainings_attended,avg_training_score,awards_won,job_level,region,recruitment_channel,work_type,language_count,multilingual,international_hire,is_promoted
24,M,Technology,Bachelor's,4.15584092987155,4,66,2,80.39507342707346,0,2,North,Referral,Part-Time Night,3,0,1,0
55,F,Operations,Bachelor's,7.333352611271953,2,41,1,69.03709958637951,0,1,East,Direct,Full-Time,2,1,0,0
53,M,Sales,Bachelor's,0.1,4,76,1,74.6582993982675,1,1,South,Direct,Full-Time,1,0,0,0
42,F,Finance,Bachelor's,1.3767403130565894,5,69,4,52.42057701326067,0,1,West,Agency,Part-Time Day,1,1,0,0
42,M,HR,Bachelor's,0.7599672967941166,3,43,0,65.91403692271925,0,4,North,Referral,Full-Time,1,0,1,0
32,M,Technology,Master's,5.065529093754264,4,69,0,71.24373015813836,1,2,East,Direct,Full-Time,1,1,1,0
25,F,Finance,PhD,5.61178753520303,3,42,3,56.289988141528944,0,2,South,Direct,Full-Time,1,0,0,0
22,M,Technology,High School,0.6935606912424844,4,97,2,45.21308769525471,0,2,West,Referral,Full-Time,2,1,0,0
49,M,Sales,Master's,3.7221930913944323,4,53,4,89.13915202793429,0,2,North,Direct,Full-Time,2,1,1,1
45,M,Finance,Bachelor's,3.9475752119222984,5,50,1,46.85610240859069,2,4,East,Agency,Part-Time Day,1,0,1,1
56,F,HR,Bachelor's,0.5846075586275743,4,79,2,93.42520770071393,0,4,North,Referral,Part-Time Night,1,0,1,1
34,M,Technology,Bachelor's,1.7058722878305805,3,62,2,86.94783672982489,0,2,West,Agency,Part-Time Day,1,1,1,1
55,F,Sales,Bachelor's,2.905420149950059,1,80,2,74.63169984613451,1,2,South,Referral,Full-Time,1,0,0,0
32,M,Finance,Master's,0.1,4,87,3,76.77035379632476,1,1,West,Direct,Full-Time,3,1,1,0
57,M,Technology,Bachelor's,1.5555243412277233,3,71,0,81.20380313092366,3,3,North,Referral,Part-Time Day,2,0,1,0
38,M,Technology,Bachelor's,0.5051076731464658,4,42,2,63.753111787900366,0,4,West,Referral,Full-Time,1,1,0,0
56,M,HR,Master's,2.3419804209366197,2,81,1,64.42410284001127,1,2,East,Referral,Full-Time,2,1,1,1
39,F,Sales,Bachelor's,5.552953995783804,4,40,3,67.09875390686227,1,2,North,Direct,Full-Time,1,0,0,0
43,M,Operations,Bachelor's,2.231767755391188,3,48,1,75.18018983789307,0,1,North,Direct,Part-Time Day,2,1,0,0
45,F,Technology,High School,0.10994090440600553,5,87,1,59.978521350892215,1,4,North,Agency,Full-Time,1,1,0,0
40,F,Finance,Bachelor's,0.1,4,48,1,62.38586758789255,1,1,South,Agency,Part-Time Day,1,1,0,1
58,M,HR,Bachelor's,2.790432339409482,2,99,4,100.0,0,3,South,Direct,Full-Time,1,0,1,0
42,M,HR,Bachelor's,1.1924084884959336,4,51,0,74.65903086216157,0,1,North,Direct,Full-Time,1,0,1,1
29,F,Technology,Bachelor's,2.5505716448359723,5,40,1,52.56500878350712,1,3,South,Referral,Full-Time,1,1,1,0
49,F,Technology,High School,0.5360780395169265,4,55,2,82.85377015739451,1,3,South,Direct,Full-Time,2,0,0,1
26,M,Technology,Master's,4.499899338262769,3,69,4,65.76014618938422,0,3,East,Agency,Full-Time,1,1,0,0
38,M,Operations,Master's,5.913800612267041,5,47,3,60.94764715531113,0,3,South,Direct,Full-Time,2,1,0,0
58,M,Technology,PhD,6.600778791350683,3,85,1,100.0,0,2,South,Agency,Full-Time,2,1,1,0
57,M,Sales,Master's,1.0875383767552196,3,85,1,71.11877090656756,0,3,South,Direct,Full-Time,2,1,0,1
40,M,Finance,Master's,3.2429245489690315,4,49,1,57.960774704991024,0,1,North,Direct,Full-Time,1,0,0,0
48,F,Technology,Master's,0.9815247983631251,3,72,1,61.28336057889305,0,1,North,Referral,Part-Time Day,1,0,0,0
55,M,Operations,Bachelor's,4.316008774123857,3,77,3,72.22818750995145,1,1,South,Agency,Part-Time Day,3,1,0,0
32,M,Finance,High School,0.3852904289447008,4,80,3,72.12640284871718,0,3,East,Direct,Full-Time,2,0,0,1
33,F,HR,Bachelor's,4.316109815310827,4,90,2,77.0037018586577,0,3,South,Referral,Part-Time Day,2,0,0,1
42,M,Technology,High School,1.73800211106286,3,61,2,44.36287420814419,0,2,East,Referral,Full-Time,1,0,1,0
32,M,Finance,Master's,5.804454973373268,4,55,4,53.26269149168778,0,1,West,Agency,Full-Time,1,0,0,1
49,F,HR,Bachelor's,4.028910007418238,4,58,1,67.18700891085639,0,3,East,Referral,Full-Time,2,1,0,0
26,M,Operations,Master's,1.4173140452228952,4,50,1,62.013209020344696,0,3,South,Agency,Full-Time,1,1,1,1
38,F,Sales,High School,7.015855257047129,4,92,0,53.84264601978752,0,4,East,Agency,Full-Time,2,0,0,0
41,M,Technology,Bachelor's,0.9994492714780552,3,50,1,75.54490234472867,1,1,East,Agency,Full-Time,2,1,0,0
33,M,Sales,Bachelor's,10.23270982470332,4,53,3,76.84745465158952,0,2,East,Referral,Full-Time,2,0,1,0
27,M,Operations,Bachelor's,4.372770297367849,4,78,4,95.80374589511393,0,4,West,Referral,Full-Time,2,1,0,0
38,F,Finance,Bachelor's,14.025121092327385,4,98,3,80.56967493446702,0,3,South,Agency,Full-Time,2,1,0,1
40,F,Finance,High School,0.16623566004502272,3,65,1,77.21119667544554,0,2,East,Referral,Full-Time,2,0,0,0
47,F,Operations,Bachelor's,0.9607647460753236,3,83,3,67.3958920120123,0,2,South,Referral,Part-Time Night,2,0,1,0
53,F,Operations,Bachelor's,4.055844100682895,3,59,1,100.0,0,4,West,Agency,Full-Time,1,1,0,0
27,M,Technology,Master's,7.662758656473818,4,59,4,64.97860566281182,0,3,North,Agency,Full-Time,2,1,0,1
57,F,HR,Bachelor's,0.1,3,94,4,64.8532373477181,0,1,South,Referral,Full-Time,2,0,0,0
59,F,Sales,Bachelor's,0.1,3,44,3,84.5294166976692,0,1,North,Agency,Full-Time,1,0,0,0
32,F,Sales,PhD,0.8881212357831094,4,40,0,45.97766307942898,1,2,West,Agency,Full-Time,2,1,1,0
54,M,Finance,Bachelor's,5.747454670015795,4,50,2,68.80749407116907,1,1,West,Direct,Full-Time,1,0,1,1
45,M,Finance,Bachelor's,4.372122396415893,2,86,1,71.52978240672526,0,1,North,Agency,Full-Time,1,0,0,0
44,F,Technology,Bachelor's,1.247807788736683,5,49,1,63.9414454252516,0,3,South,Direct,Full-Time,2,1,0,1
36,F,Operations,Master's,0.1,2,86,1,85.7370930801495,0,2,North,Referral,Full-Time,3,0,0,0
48,M,Sales,Bachelor's,2.4270598771972245,3,67,0,77.39684102580455,1,2,West,Referral,Full-Time,1,1,0,0
32,F,Technology,Bachelor's,0.81525086576027,4,84,3,74.43648226115008,0,1,West,Direct,Full-Time,2,1,0,0
38,F,Finance,Master's,4.1066476333094295,2,86,1,71.00743178747369,1,3,South,Direct,Part-Time Day,2,1,0,0
35,F,Finance,High School,1.7736658639430907,5,73,2,64.62596938073773,0,1,South,Direct,Full-Time,3,0,1,0
48,F,Sales,Master's,3.405224427130327,3,93,2,38.845279817124535,1,3,East,Direct,Part-Time Day,2,1,0,0
39,M,Finance,Bachelor's,5.737895621460426,2,52,0,78.13534962144487,1,3,North,Direct,Full-Time,1,1,0,1
49,M,Finance,Bachelor's,2.3020595617531687,4,83,2,84.3860045159362,1,4,South,Direct,Full-Time,3,1,0,1
25,M,HR,Master's,1.2282185250381175,4,64,2,69.89550752236079,2,2,South,Direct,Full-Time,2,0,1,0
28,F,Operations,Bachelor's,4.403080062596643,5,62,1,47.57356395818769,0,2,North,Referral,Full-Time,1,1,0,0
56,F,Finance,Master's,0.924418680633234,3,75,4,62.581169388442554,1,4,West,Direct,Full-Time,2,1,1,0
30,M,HR,PhD,6.663535624129399,3,99,4,62.85959496579529,2,2,North,Direct,Full-Time,1,1,0,0
29,M,Technology,Bachelor's,0.22232092898444566,2,51,2,63.11508953427714,0,2,North,Referral,Part-Time Night,2,1,1,0
38,M,Finance,Master's,5.413962286156795,4,86,7,77.50888595613189,0,2,West,Referral,Full-Time,2,1,1,0
38,F,Technology,High School,0.2880651986887166,4,84,1,50.362641477201095,3,2,North,Direct,Part-Time Day,1,1,0,0
54,M,Finance,Master's,0.17332268919574179,5,41,2,67.09595399587258,1,1,South,Direct,Full-Time,2,1,1,0
53,F,Sales,Bachelor's,1.3541671803427515,4,59,3,67.60922916403973,1,1,North,Agency,Full-Time,1,0,0,0
29,F,HR,Bachelor's,9.408388711935787,5,55,2,92.67936282653565,0,1,South,Direct,Full-Time,1,0,1,1
40,M,HR,Bachelor's,12.31065016364238,5,53,3,75.9438357867116,1,2,West,Agency,Full-Time,2,0,1,0
59,M,Sales,Bachelor's,0.6772050975316459,3,92,5,63.39657445357913,0,2,North,Agency,Full-Time,3,1,0,0
24,F,Operations,Bachelor's,0.48275201112080784,3,41,2,90.8388200285568,0,1,East,Referral,Full-Time,1,0,0,0
26,M,HR,Master's,1.3060105696931974,3,88,0,51.904074055656096,2,3,North,Agency,Full-Time,2,1,0,0
34,M,Technology,Master's,1.2333338372886176,3,55,2,59.92399585469652,1,1,North,Direct,Full-Time,2,0,0,0
52,F,HR,High School,4.27626441253225,3,43,2,42.72325243636752,0,4,South,Agency,Full-Time,2,1,0,0
37,F,Operations,High School,1.7609556704586309,2,82,4,93.72948195304495,1,1,South,Referral,Full-Time,2,0,0,0
53,F,Technology,Master's,4.540796150493297,3,52,1,73.21250326848347,1,4,East,Agency,Full-Time,3,0,1,0
43,F,Technology,Bachelor's,4.143479858646126,3,77,0,66.83986675220991,1,1,East,Agency,Full-Time,1,0,0,0
50,F,Sales,Bachelor's,2.590457556170341,1,88,2,88.58849449162953,0,5,West,Agency,Part-Time Night,3,1,0,0
43,M,Finance,Bachelor's,5.3784979299700915,3,40,1,61.3020221746107,1,2,West,Agency,Full-Time,2,0,1,0
24,F,Sales,Bachelor's,0.6531539387225865,2,48,0,63.29578025959233,1,1,North,Agency,Full-Time,2,0,0,0
31,F,Finance,Bachelor's,0.529533195706946,3,60,3,86.4000447900373,0,1,South,Agency,Part-Time Day,1,1,1,1
42,F,Sales,Master's,4.166696351089954,3,57,4,61.345642939221136,1,4,North,Agency,Full-Time,1,0,0,0
37,M,Finance,Bachelor's,0.8423063220116345,4,82,6,62.70906751153865,1,1,South,Referral,Part-Time Day,1,1,0,1
33,F,HR,High School,0.1,2,71,1,71.00481625967998,1,2,West,Direct,Full-Time,2,1,1,0
23,F,Technology,Master's,7.289897813610644,4,85,2,75.11008032061628,1,1,South,Referral,Part-Time Night,1,1,0,0
45,F,Finance,Bachelor's,2.9260294519502077,4,73,4,81.04679933439598,0,1,South,Agency,Full-Time,2,1,0,1
56,M,HR,Bachelor's,1.766024747083109,3,59,0,66.80589638785456,0,1,West,Agency,Full-Time,2,0,1,0
51,F,Operations,Bachelor's,3.8809979771190894,3,82,1,44.87224461770928,0,3,West,Referral,Full-Time,2,1,0,0
51,F,Sales,High School,1.2163881233519218,3,41,2,75.30667993459429,0,2,South,Agency,Full-Time,2,1,0,0
56,F,Operations,Bachelor's,9.215641435176273,2,43,4,73.05387664364815,1,1,East,Referral,Full-Time,1,1,1,0
40,M,HR,High School,0.21326469585470723,4,98,4,72.64494864478118,0,3,South,Agency,Full-Time,2,1,0,1
29,M,Operations,Bachelor's,3.0728657556079133,5,84,2,58.663346901875975,0,3,West,Agency,Full-Time,1,0,0,1
47,M,Operations,High School,4.505647440733968,5,77,1,41.838485823585316,0,1,East,Direct,Full-Time,3,1,0,0
28,M,HR,Master's,1.89969120160011,4,46,2,69.52344918480918,0,1,East,Agency,Part-Time Day,2,0,0,0
51,F,Technology,Master's,4.219103741347379,3,61,2,55.78577081371117,2,4,North,Direct,Full-Time,2,0,0,1
28,F,Finance,Bachelor's,7.848207492553884,3,59,1,78.35525959476116,0,3,West,Direct,Full-Time,1,0,0,0
24,M,Sales,Master's,4.087662027944555,4,97,2,81.22764054824441,0,3,North,Referral,Full-Time,1,0,0,1
22,M,Finance,Master's,1.1104395547594135,4,74,2,46.89985979772657,0,1,West,Direct,Full-Time,2,1,0,0
57,F,Sales,Bachelor's,2.475557062353878,3,43,2,59.478000985255235,1,2,East,Referral,Part-Time Day,1,0,0,0
46,F,Finance,Bachelor's,7.277769314767474,5,99,2,95.57038695254747,2,1,East,Referral,Full-Time,2,0,0,0
58,M,Operations,Bachelor's,1.7885935373451498,3,92,4,63.332008457972606,0,2,West,Direct,Full-Time,1,0,0,1
22,M,Technology,Master's,3.434268648590029,3,59,4,72.95736466738269,1,1,East,Referral,Full-Time,2,0,1,0
36,M,Operations,High School,1.8793532947468647,5,74,1,83.18242554307515,0,3,West,Direct,Full-Time,2,1,0,0
58,M,Technology,Bachelor's,0.38808597096337916,5,72,2,73.34326151160317,2,4,South,Agency,Full-Time,2,1,0,1
34,F,HR,Bachelor's,0.18115391619966303,4,90,3,86.34313207029417,0,2,West,Referral,Full-Time,2,1,1,1
29,M,Sales,Master's,9.126834330941364,3,98,2,84.039011438055,1,2,West,Direct,Full-Time,2,1,1,0
26,M,Sales,Master's,2.8444417151305506,3,60,5,89.95893130841957,0,1,South,Direct,Full-Time,2,0,0,1
30,F,HR,Bachelor's,0.32882495149229085,2,84,1,72.6033548736991,1,3,East,Direct,Full-Time,1,1,1,1
22,F,Finance,High School,5.843946610701604,4,53,1,63.9623200970774,0,2,East,Direct,Full-Time,1,1,0,0
57,F,HR,PhD,2.2187870257541062,3,70,2,50.252169003781226,0,2,East,Agency,Full-Time,2,0,0,0
56,F,HR,High School,4.4343358230406,4,61,1,76.29908690070907,0,4,North,Referral,Full-Time,2,0,0,0
23,F,Technology,High School,0.4066214706748016,3,99,2,88.68564701338562,3,5,North,Direct,Full-Time,2,0,0,1
44,M,HR,Bachelor's,7.122579452112542,3,87,0,58.89182308013492,0,3,West,Referral,Full-Time,3,0,0,0
30,M,Sales,Master's,2.6787147696725793,4,69,1,60.56006465851954,0,1,West,Direct,Full-Time,2,0,1,0
55,M,Operations,Master's,4.02121870565392,5,68,1,64.60623401905555,1,4,West,Referral,Part-Time Day,1,0,0,1
35,F,Technology,Master's,0.1,1,75,0,56.46444174500998,0,2,South,Direct,Full-Time,3,0,0,0
25,M,Technology,High School,1.1363449487707247,4,88,0,72.23993801770024,1,1,South,Direct,Full-Time,1,0,0,0
51,F,Finance,Bachelor's,0.933652263811963,3,81,0,62.44041034730403,0,1,North,Agency,Full-Time,1,0,0,0
52,M,Operations,Bachelor's,8.962994426972653,4,68,3,52.140450891997226,0,3,South,Referral,Full-Time,1,0,0,0
59,M,Technology,Master's,0.6149480219758061,5,46,1,57.56459579137004,2,1,West,Direct,Full-Time,1,1,1,0
32,F,HR,Bachelor's,3.6832776817101314,3,71,2,91.62366663410143,2,2,South,Direct,Full-Time,3,0,1,1
56,F,Technology,High School,0.1310831531215132,2,52,2,71.69134131318599,0,1,West,Agency,Full-Time,1,1,0,0
29,M,Technology,Master's,0.6607585216954005,3,96,3,91.74544842297992,0,1,East,Agency,Full-Time,1,1,0,1
24,M,Technology,Bachelor's,1.240177434666705,3,52,0,61.88439044495074,0,2,East,Agency,Full-Time,1,1,0,0
35,M,Finance,Bachelor's,4.7470131067864365,4,93,1,48.27777956828439,1,3,North,Agency,Part-Time Night,2,0,0,1
34,M,Technology,Master's,4.6816086929031515,2,53,3,65.90116523368266,1,3,West,Agency,Full-Time,1,1,0,0
53,M,Technology,Bachelor's,9.147516985003124,2,45,2,94.66408112914831,1,2,East,Referral,Full-Time,1,0,0,0
55,F,Finance,Bachelor's,7.458352243411335,4,55,3,35.13463422185937,0,1,West,Direct,Full-Time,1,0,0,0
40,F,Operations,Bachelor's,0.25508779362096545,4,80,3,43.860067975646444,1,3,South,Referral,Part-Time Day,1,1,0,0
59,F,Sales,Bachelor's,5.313537118402356,3,91,0,65.54975350460244,3,4,East,Agency,Full-Time,1,0,0,0
37,F,Finance,High School,1.7999191844750495,4,87,2,85.84442896711185,1,1,South,Direct,Part-Time Day,3,1,0,0
23,M,Finance,Master's,6.027197312862931,4,60,2,54.37590316250859,1,1,West,Referral,Full-Time,2,1,0,0
38,M,Technology,Bachelor's,0.280579943782599,2,92,0,72.56963648621247,0,2,North,Agency,Part-Time Day,1,0,0,1
55,F,Technology,Master's,5.190905655857603,4,83,1,69.12836455779316,1,3,East,Referral,Full-Time,2,0,0,0
37,M,Sales,Bachelor's,0.521783715170984,4,55,0,87.92519802792197,1,2,North,Referral,Full-Time,1,1,1,0
59,F,Technology,Bachelor's,1.218683532063818,3,44,1,100.0,0,3,East,Agency,Full-Time,2,1,0,0
23,M,HR,Bachelor's,0.1,4,63,1,58.19200195895762,0,1,East,Direct,Full-Time,1,0,0,0
23,M,Technology,Master's,0.3962365037925122,4,82,0,64.6566771958495,0,3,East,Agency,Part-Time Day,1,1,0,1
47,M,Technology,Bachelor's,1.7702877687884733,4,40,2,68.9917647669601,0,5,North,Agency,Full-Time,2,0,0,0
34,F,HR,Master's,5.11682792690611,4,49,1,57.71708323326772,0,1,East,Referral,Full-Time,2,1,1,0
52,F,Sales,Master's,4.457280472670965,4,82,1,96.57592879431579,1,2,South,Direct,Part-Time Night,2,0,1,1
55,F,HR,Master's,0.8048062560174843,4,86,0,53.26594204377835,0,3,West,Agency,Full-Time,1,1,0,1
24,F,Finance,Master's,0.49352901997480203,4,97,3,88.84890479634362,0,2,East,Direct,Full-Time,3,1,1,0
29,M,HR,High School,1.479268837340018,3,98,5,63.57870234788713,3,2,East,Referral,Full-Time,1,1,0,0
44,M,Operations,Master's,6.443632633072345,3,74,0,69.0752663295226,0,4,South,Agency,Full-Time,1,0,1,0
35,M,Finance,Master's,0.28763376755708236,3,70,0,71.82537983259446,0,2,North,Direct,Full-Time,2,1,1,0
48,M,Technology,PhD,2.348651233847776,3,95,1,62.777897627299815,1,1,North,Direct,Full-Time,1,0,0,0
50,F,Finance,High School,0.2790032255488285,3,54,5,81.68108999788791,0,3,South,Referral,Full-Time,1,0,0,0
22,M,Sales,Bachelor's,1.905835743481765,3,50,3,76.42078963909077,1,2,East,Direct,Part-Time Night,2,0,0,1
38,M,Sales,Bachelor's,0.4067428019097725,5,48,3,92.97425911253238,1,1,South,Direct,Full-Time,1,1,0,1
51,M,HR,Bachelor's,0.25124372914185267,5,41,4,79.57334444444948,0,1,South,Direct,Part-Time Day,2,1,0,1
34,F,Finance,Master's,0.6353104223290359,4,83,0,52.02165168442638,0,1,West,Agency,Full-Time,2,1,0,0
42,F,Technology,PhD,0.8841443094697277,5,91,1,67.71145055932713,0,4,West,Agency,Full-Time,2,1,0,1
40,F,Sales,Bachelor's,0.9699914986571256,5,69,1,93.71761715424535,0,2,East,Referral,Full-Time,1,0,0,0
40,M,Technology,Master's,3.109177666427097,4,55,1,61.45699291890717,0,5,South,Referral,Full-Time,3,0,0,0
46,F,Operations,High School,0.16965351731180156,2,95,2,92.28706955273216,0,4,North,Agency,Full-Time,1,1,1,0
43,M,Sales,High School,0.2527842263702309,3,87,1,80.82755620373365,1,1,North,Direct,Full-Time,3,1,0,1
52,M,HR,Bachelor's,0.6273749225569762,3,92,1,82.05313590342219,3,1,West,Agency,Full-Time,1,0,0,0
38,M,Operations,Bachelor's,6.1686535934180995,2,40,0,37.926549279353104,0,2,North,Referral,Full-Time,1,1,0,0
44,F,Finance,Master's,2.9714666809490886,4,87,2,76.30979895930524,0,2,South,Referral,Full-Time,2,0,0,0
53,F,Technology,Bachelor's,3.9321100985163757,2,45,3,100.0,1,3,West,Agency,Full-Time,3,1,0,0
31,M,Sales,Bachelor's,1.3878314249332278,3,85,3,56.936957184375935,0,3,West,Referral,Full-Time,2,0,0,0
31,M,Operations,Bachelor's,0.7194211676399433,2,96,3,93.86482639039997,1,5,East,Referral,Full-Time,1,0,0,1
57,F,Operations,Bachelor's,0.11610199141145382,3,96,2,72.76932129836018,3,4,West,Referral,Full-Time,1,1,1,0
29,F,Sales,Master's,2.011432002837094,4,50,2,57.93253306103471,0,1,West,Referral,Full-Time,1,0,1,1
41,F,Finance,Bachelor's,2.5619270722348304,4,72,3,65.71942339429049,0,4,North,Referral,Part-Time Day,1,1,0,0
53,M,Finance,Bachelor's,6.81916026300366,3,91,2,44.382083382302454,0,3,West,Direct,Part-Time Day,2,0,0,0
35,M,HR,Master's,6.413576761849578,4,56,3,70.59479540095337,0,2,West,Agency,Full-Time,3,1,0,0
49,M,Finance,Bachelor's,1.658513512658458,4,94,1,76.18074779231523,2,2,East,Referral,Part-Time Day,2,1,1,0
45,F,HR,Master's,1.652745373435748,4,90,4,100.0,1,1,East,Referral,Full-Time,2,0,0,1
36,F,Operations,High School,0.527073189717622,3,73,2,75.79244493386108,0,1,West,Referral,Full-Time,2,1,0,0
43,F,Sales,Bachelor's,0.8929911222688204,2,85,3,91.46344994571692,1,2,North,Agency,Full-Time,2,0,0,0
51,M,Finance,PhD,7.797462668687696,1,79,1,55.01611778420588,2,2,South,Agency,Part-Time Day,2,1,1,0
25,M,HR,Master's,0.4560848394105733,4,64,3,67.27079507848678,1,2,North,Agency,Full-Time,2,1,0,0
34,F,Operations,Bachelor's,10.392368101522147,3,94,1,74.77405682112936,0,2,South,Referral,Part-Time Day,2,0,0,0
44,M,Finance,Bachelor's,2.108008423406085,2,61,1,57.079062233517035,0,2,East,Referral,Full-Time,2,1,0,0
29,F,Technology,Master's,1.8297661483016334,3,65,6,66.73704324059284,2,1,West,Agency,Part-Time Day,3,0,0,0
39,M,Operations,Bachelor's,0.5758009867309359,4,66,2,84.57982889308602,0,1,North,Direct,Full-Time,3,0,0,0
33,F,Finance,High School,3.250059169899438,4,77,3,100.0,0,4,North,Direct,Full-Time,2,0,1,0
52,M,Operations,Bachelor's,1.8477003096873648,3,48,3,82.31521314807716,0,1,South,Agency,Full-Time,1,1,0,0
35,M,Sales,High School,1.3892655078087646,4,76,2,59.38564597634852,0,1,South,Referral,Part-Time Day,2,0,0,1
55,F,Sales,Bachelor's,0.9216803708563875,2,44,2,69.45288132188045,0,1,West,Referral,Full-Time,1,0,1,0
39,F,Sales,Master's,0.206400536993542,3,57,1,54.27858508410647,0,3,West,Direct,Part-Time Night,2,1,0,0
55,F,Technology,High School,2.1977111899255197,3,61,2,73.86168540237985,0,3,East,Referral,Full-Time,2,0,1,0
32,F,Sales,Master's,1.1258626946622812,3,85,5,92.32148460834749,0,3,West,Agency,Full-Time,2,1,0,1
33,F,Technology,Bachelor's,3.691619849045077,4,51,2,74.52335180806047,0,2,North,Referral,Part-Time Day,3,1,0,0
36,M,Sales,Bachelor's,3.8568759525732657,4,99,1,69.85708855643537,0,1,North,Referral,Part-Time Day,3,1,0,0
52,F,Operations,Master's,1.2108819455737687,4,83,3,68.98340921529471,2,2,North,Agency,Full-Time,2,0,1,1
50,F,Finance,Bachelor's,3.3180047190288224,3,61,1,72.90372560440733,1,2,South,Direct,Part-Time Day,3,1,0,0
47,F,Finance,High School,0.8979494324156023,3,45,2,95.00042180087162,0,2,West,Agency,Full-Time,2,1,0,0
39,M,Sales,High School,3.896760138664259,3,75,3,81.55468576558673,0,1,West,Referral,Full-Time,1,0,1,0
53,F,Finance,Master's,0.1,4,66,2,54.5194781070568,0,3,South,Agency,Part-Time Night,1,0,0,0
43,F,Sales,Bachelor's,0.49324016969028217,3,86,0,61.10326658720896,1,2,North,Agency,Full-Time,1,1,0,1
59,F,Sales,High School,0.8431470075720169,3,94,1,88.34502554642438,0,3,South,Direct,Part-Time Day,2,0,1,0
38,M,HR,PhD,4.447563310740276,4,54,3,76.11702148238122,0,2,East,Direct,Part-Time Day,2,0,0,0
44,M,HR,PhD,0.20604528743044886,5,96,4,42.544185760673706,1,2,North,Referral,Full-Time,2,0,0,0
45,F,HR,Bachelor's,0.6249759459921982,3,56,1,85.83371318343023,2,2,North,Agency,Full-Time,2,0,0,0
29,M,Technology,High School,1.3324187252075061,2,42,5,63.656985218977226,1,2,East,Referral,Full-Time,1,0,0,1
27,F,HR,Master's,0.1,3,49,1,59.44868248715947,0,4,North,Agency,Full-Time,3,0,1,0
26,M,Sales,Master's,4.307979103293956,4,64,1,85.65208432003944,3,2,North,Agency,Full-Time,1,0,1,0
50,F,Operations,High School,2.4636586714705473,3,60,5,84.72062710810083,1,3,West,Direct,Part-Time Day,3,1,0,1
49,M,HR,High School,6.928206439780103,4,93,1,68.37401240799792,1,2,North,Agency,Full-Time,3,1,0,0
32,F,HR,Master's,0.1,4,79,2,76.56270062800252,1,3,North,Direct,Full-Time,2,0,0,1
22,F,Operations,Master's,0.9498528240103419,3,48,4,60.89744490090658,2,1,South,Agency,Full-Time,1,0,0,0
40,M,Sales,Master's,3.9419396002968465,2,63,1,58.89334611305022,0,4,East,Referral,Full-Time,1,1,1,0
30,F,Technology,Bachelor's,3.3731698635645433,3,71,2,64.65289704600715,0,5,North,Referral,Full-Time,2,1,0,0
48,F,HR,Bachelor's,0.8354037230703673,3,42,0,64.76396934966633,0,4,South,Agency,Full-Time,1,1,0,0
55,F,Operations,Bachelor's,2.716703298998053,3,97,2,61.03532920258203,1,2,North,Direct,Full-Time,1,1,0,1
25,F,Sales,Bachelor's,4.736110081298334,3,72,3,83.21416693146769,0,1,South,Direct,Full-Time,2,1,0,0
57,M,Finance,Bachelor's,0.10185166897797318,4,82,1,71.55760568803845,0,1,South,Direct,Full-Time,2,0,1,0
39,F,Technology,Bachelor's,3.793594001717065,2,84,2,55.58878504606699,0,4,East,Agency,Part-Time Day,1,1,0,0
36,M,Operations,Bachelor's,0.8714462268695264,4,51,3,60.56068456940788,0,1,South,Referral,Full-Time,2,1,0,0
34,M,Operations,Bachelor's,8.860967418208253,3,68,0,51.69192348502862,0,3,West,Direct,Full-Time,2,1,0,1
40,M,Operations,Master's,2.3180015134687846,4,60,0,68.8619134426924,1,2,North,Referral,Full-Time,2,1,1,0
27,M,HR,Master's,0.10186867457329418,4,78,3,91.70772088536017,1,1,West,Direct,Full-Time,1,1,1,0
33,F,Finance,Master's,1.5496791910445238,4,73,1,74.43854291709664,1,1,West,Agency,Full-Time,3,1,0,1
58,F,Technology,Master's,10.171828138487463,3,72,2,71.54354931794857,1,4,East,Agency,Part-Time Night,2,0,0,1
38,M,Sales,Bachelor's,3.9321471946035005,4,71,2,47.83402922329505,0,4,West,Direct,Full-Time,1,0,0,0
44,F,Sales,Bachelor's,1.0720784074599838,4,59,1,90.53124394507672,0,1,East,Referral,Full-Time,2,0,0,0
47,M,Finance,Bachelor's,2.5688857071393087,2,42,2,70.69138503779926,0,1,North,Direct,Full-Time,1,1,1,0
50,F,Operations,High School,2.7421399223404253,4,43,1,71.55481013890494,0,4,North,Direct,Part-Time Day,2,1,0,1
54,F,Operations,Master's,0.1,4,56,3,52.7746766718047,0,1,East,Direct,Full-Time,1,0,0,0
48,F,Operations,High School,0.5910876589848864,3,89,5,68.19048318317091,0,1,South,Referral,Full-Time,2,1,0,0
46,M,Operations,Bachelor's,2.4073927947837874,3,56,1,56.272914825524865,1,3,East,Direct,Full-Time,2,0,0,0
31,M,Operations,Bachelor's,1.5462713297116717,4,58,3,59.83576181416845,1,3,East,Direct,Part-Time Night,1,1,1,1
44,F,Finance,Bachelor's,0.6323031509946097,2,43,0,44.46739988224792,1,1,West,Agency,Part-Time Night,1,0,1,0
42,M,HR,Master's,4.444041022473433,3,68,1,40.834441730895435,0,1,North,Referral,Full-Time,3,1,0,0
42,M,Technology,Bachelor's,2.0141270117623375,3,56,2,100.0,1,1,North,Agency,Full-Time,1,0,1,0
34,F,Operations,Bachelor's,1.1130742741270188,1,61,2,73.00101561494753,0,2,North,Agency,Full-Time,1,0,0,0
